rownames,id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq
2365,4089,0,1,11,24,10.0,16.0,359592,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,220,0,24.0,,1.0,1.0,7,5.393627643585205,49
2366,4091,0,1,13,30,,9.0,483230,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,577,0,43.0,,1.0,0.0,11,6.357842445373535,121
2367,4093,0,1,13,29,,12.0,434907,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,423,0,29.0,98.0,4.0,1.0,10,6.047372341156006,100
2368,4094,0,1,16,27,14.0,16.0,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,647,0,33.0,99.0,1.0,1.0,5,6.472346305847168,25
2369,4095,0,1,15,28,10.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,345,1,36.0,,6.0,1.0,7,5.8435444831848145,49
2370,4096,0,1,16,25,11.0,14.0,359592,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,840,0,24.0,112.0,6.0,1.0,3,6.733401775360107,9
2371,4097,1,1,15,25,18.0,12.0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,625,0,30.0,115.0,1.0,1.0,4,6.437751770019531,16
2372,4100,0,1,9,30,8.0,,565236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1000,0,26.0,96.0,1.0,1.0,15,6.907755374908447,225
2373,4101,1,1,16,31,8.0,6.0,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,919,0,41.0,117.0,1.0,1.0,9,6.823286056518555,81
2374,4105,1,1,12,31,2.0,8.0,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,730,0,38.0,96.0,1.0,1.0,13,6.593044757843018,169
2375,4107,1,1,12,24,10.0,10.0,109360,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,448,0,26.0,,5.0,0.0,6,6.104793071746826,36
2376,4109,1,1,14,29,12.0,12.0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,483,1,44.0,75.0,1.0,1.0,9,6.18001651763916,81
2377,4111,0,1,12,25,11.0,10.0,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,411,0,46.0,108.0,6.0,1.0,7,6.0185933113098145,49
2378,4112,0,1,14,30,13.0,12.0,508712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,885,0,46.0,,1.0,1.0,10,6.785587787628174,100
2379,4116,0,0,14,27,10.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,350,0,32.0,,,1.0,7,5.857933044433594,49
2380,4120,0,0,17,27,12.0,16.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,500,0,34.0,92.0,1.0,1.0,4,6.214608192443848,16
2381,4123,0,0,15,33,16.0,16.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,733,0,38.0,95.0,1.0,1.0,12,6.5971455574035645,144
2382,4124,0,0,13,30,12.0,12.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,459,1,34.0,88.0,6.0,1.0,11,6.129050254821777,121
2383,4125,0,0,16,28,12.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,721,0,37.0,106.0,1.0,1.0,6,6.580639362335205,36
2384,4126,0,0,15,32,8.0,8.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,699,0,44.0,95.0,1.0,1.0,11,6.5496506690979,121
2385,4127,0,0,14,30,9.0,15.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,785,0,40.0,94.0,1.0,1.0,10,6.665683746337891,100
2386,4128,0,0,16,29,12.0,13.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,925,0,45.0,105.0,1.0,1.0,7,6.829793930053711,49
2387,4129,0,0,14,26,12.0,13.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,449,0,30.0,115.0,5.0,1.0,6,6.107022762298584,36
2388,4130,0,0,15,24,14.0,14.0,391645,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,325,0,37.0,117.0,1.0,1.0,3,5.783825397491455,9
2389,4131,0,0,13,32,13.0,12.0,432693,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,683,0,30.0,,1.0,1.0,13,6.526494979858398,169
2390,4132,0,0,16,32,18.0,14.0,432693,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,522,0,45.0,,1.0,1.0,10,6.257667541503906,100
2391,4133,0,0,18,28,18.0,14.0,447641,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,470,0,44.0,93.0,1.0,1.0,4,6.152732849121094,16
2392,4134,1,0,12,34,8.0,7.0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,541,0,38.0,115.0,1.0,1.0,16,6.293419361114502,256
2393,4135,1,0,14,29,13.0,12.0,483230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,852,0,43.0,,1.0,1.0,9,6.747586727142334,81
2394,4136,1,0,12,30,9.0,12.0,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,400,0,42.0,,1.0,1.0,12,5.991464614868164,144
2395,4137,1,0,18,27,,,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547,0,36.0,117.0,6.0,1.0,3,6.30444860458374,9
2396,4138,1,0,16,32,12.0,14.0,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,577,0,36.0,98.0,6.0,1.0,10,6.357842445373535,100
2397,4139,1,0,11,24,13.0,13.0,440484,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,0,31.0,,1.0,1.0,7,5.703782558441162,49
2398,4141,1,0,16,32,,12.0,865385,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1068,0,42.0,105.0,1.0,1.0,10,6.973543167114258,100
2399,4142,1,0,12,32,6.0,7.0,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,721,0,36.0,109.0,1.0,1.0,14,6.580639362335205,196
2400,4146,1,0,17,31,12.0,11.0,1169566,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,673,1,42.0,95.0,4.0,1.0,8,6.511745452880859,64
2401,4148,1,0,17,27,14.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,739,0,31.0,120.0,1.0,1.0,4,6.605298042297363,16
2402,4149,1,0,12,26,8.0,,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1478,0,,96.0,6.0,0.0,8,7.298445224761963,64
2403,4156,0,0,17,27,8.0,14.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,875,0,40.0,,6.0,1.0,4,6.774223804473877,16
2404,4157,0,0,12,33,8.0,12.0,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,0,40.0,,1.0,1.0,15,6.802394866943359,225
2405,4162,0,0,13,31,13.0,12.0,144695,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,801,0,42.0,91.0,1.0,1.0,12,6.685861110687256,144
2406,4163,0,0,13,26,8.0,12.0,110762,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,550,0,38.0,109.0,1.0,1.0,7,6.309918403625488,49
2407,4164,0,0,10,34,8.0,9.0,95192,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,575,0,32.0,,1.0,0.0,18,6.3543701171875,324
2408,4165,0,0,12,27,12.0,12.0,98481,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,540,0,38.0,87.0,1.0,1.0,9,6.291569232940674,81
2409,4167,0,0,16,32,13.0,13.0,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,790,0,34.0,110.0,1.0,1.0,10,6.672032833099365,100
2410,4168,0,0,14,28,12.0,10.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,693,0,28.0,97.0,1.0,1.0,8,6.541029930114746,64
2411,4169,0,0,16,26,12.0,10.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,250,0,30.0,110.0,4.0,1.0,4,5.521461009979248,16
2412,4170,0,0,17,24,14.0,13.0,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,417,1,35.0,,1.0,1.0,1,6.03308629989624,1
2413,4171,0,0,9,32,3.0,4.0,486650,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,635,0,29.0,74.0,1.0,0.0,17,6.453625202178955,289
2414,4177,0,0,12,32,,9.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,413,0,32.0,95.0,5.0,1.0,14,6.023447513580322,196
2415,4183,0,0,12,25,,,104719,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300,0,26.0,97.0,1.0,0.0,7,5.703782558441162,49
2416,4187,0,0,17,26,18.0,14.0,402877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,567,1,29.0,,1.0,1.0,3,6.340359210968018,9
2417,4189,0,0,16,32,7.0,12.0,389423,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,641,0,39.0,,1.0,0.0,10,6.463029384613037,100
2418,4191,0,0,13,29,,,171004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,356,0,34.0,98.0,1.0,0.0,10,5.8749308586120605,100
2419,4193,0,0,12,33,,,151687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,400,1,39.0,105.0,1.0,0.0,15,5.991464614868164,225
2420,4195,0,0,12,31,12.0,12.0,128652,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413,0,21.0,85.0,1.0,1.0,13,6.023447513580322,169
2421,4198,0,0,14,33,12.0,10.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,531,0,42.0,105.0,1.0,0.0,13,6.274762153625488,169
2422,4199,0,0,16,29,12.0,10.0,526305,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,635,0,39.0,122.0,1.0,0.0,7,6.453625202178955,49
2423,4200,0,0,14,27,18.0,12.0,402877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144,1,36.0,114.0,1.0,1.0,7,4.969813346862793,49
2424,4201,0,0,14,31,17.0,13.0,526305,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,550,0,36.0,129.0,1.0,0.0,11,6.309918403625488,121
2425,4205,0,0,12,32,7.0,8.0,107063,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,486,0,33.0,100.0,6.0,1.0,14,6.186208724975586,196
2426,4207,0,0,17,31,9.0,14.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,598,0,40.0,108.0,1.0,1.0,8,6.393590927124023,64
2427,4212,0,0,14,26,,16.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,462,1,26.0,,1.0,1.0,6,6.135564804077148,36
2428,4213,0,0,16,26,,16.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,812,0,32.0,,1.0,1.0,4,6.699500560760498,16
2429,4214,0,0,12,25,8.0,11.0,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,625,0,22.0,,1.0,0.0,7,6.437751770019531,49
2430,4215,0,0,12,31,3.0,,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1043,0,33.0,,1.0,0.0,13,6.949856281280518,169
2431,4216,0,0,16,27,8.0,12.0,447641,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,800,0,38.0,122.0,6.0,1.0,5,6.684611797332764,25
2432,4217,0,0,16,27,8.0,9.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,812,1,36.0,119.0,1.0,1.0,5,6.699500560760498,25
2433,4218,0,0,17,26,8.0,8.0,739808,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,433,0,40.0,129.0,6.0,1.0,3,6.070737838745117,9
2434,4221,0,0,17,28,8.0,8.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,751,0,32.0,79.0,1.0,1.0,5,6.621405601501465,25
2435,4224,0,0,14,26,10.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,294,0,39.0,109.0,6.0,1.0,6,5.683579921722412,36
2436,4228,0,1,12,25,12.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,427,0,30.0,105.0,1.0,1.0,7,6.056784152984619,49
2437,4229,0,1,12,33,,,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,700,0,47.0,90.0,1.0,1.0,15,6.551080226898193,225
2438,4232,0,1,16,25,12.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,284,0,30.0,,1.0,1.0,3,5.648974418640137,9
2439,4233,0,1,14,27,13.0,14.0,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,542,1,28.0,101.0,1.0,1.0,7,6.295266151428223,49
2440,4238,0,1,12,25,12.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,480,0,35.0,83.0,1.0,1.0,7,6.173786163330078,49
2441,4239,0,1,16,26,13.0,14.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,378,0,32.0,,1.0,1.0,4,5.93489408493042,16
2442,4240,0,1,16,30,,,591935,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,508,0,38.0,111.0,1.0,1.0,8,6.2304816246032715,64
2443,4241,0,1,12,25,,,440484,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,500,0,26.0,,1.0,1.0,7,6.214608192443848,49
2444,4243,0,1,12,33,12.0,8.0,357552,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,723,0,42.0,110.0,1.0,0.0,15,6.583409309387207,225
2445,4244,0,1,12,25,14.0,14.0,359592,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,220,0,32.0,92.0,6.0,1.0,7,5.393627643585205,49
2446,4246,0,1,15,24,,,359592,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,475,0,22.0,,5.0,1.0,3,6.1633148193359375,9
2447,4248,0,1,13,26,10.0,10.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1202,0,36.0,113.0,1.0,0.0,7,7.091742038726807,49
2448,4249,0,1,13,24,12.0,12.0,391645,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,400,0,26.0,115.0,6.0,1.0,5,5.991464614868164,25
2449,4250,0,1,16,29,12.0,12.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,601,0,36.0,109.0,6.0,1.0,7,6.398594856262207,49
2450,4254,0,1,12,29,12.0,8.0,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,481,0,35.0,114.0,5.0,1.0,11,6.175867080688477,121
2451,4255,0,1,16,33,7.0,12.0,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,700,0,39.0,110.0,1.0,1.0,11,6.551080226898193,121
2452,4256,0,1,12,27,10.0,9.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,769,0,43.0,102.0,1.0,1.0,9,6.6450910568237305,81
2453,4257,0,1,14,25,10.0,9.0,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,529,0,34.0,118.0,1.0,1.0,5,6.270988464355469,25
2454,4260,0,1,16,30,12.0,9.0,545297,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,450,1,37.0,112.0,1.0,0.0,8,6.10924768447876,64
2455,4262,0,1,10,34,6.0,,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,563,0,31.0,86.0,1.0,0.0,18,6.333279609680176,324
2456,4263,0,1,13,32,7.0,0.0,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,649,0,42.0,114.0,1.0,0.0,13,6.475432872772217,169
2457,4265,0,1,8,32,9.0,12.0,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,470,0,33.0,,1.0,0.0,18,6.152732849121094,324
2458,4268,0,1,16,24,14.0,12.0,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,275,0,31.0,,6.0,1.0,2,5.616771221160889,4
2459,4269,0,1,16,33,10.0,8.0,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,719,1,40.0,102.0,1.0,1.0,11,6.577861309051514,121
2460,4270,0,1,12,33,,,403476,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1082,0,42.0,105.0,1.0,1.0,15,6.986566543579102,225
2461,4274,0,1,16,34,6.0,10.0,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,673,0,51.0,83.0,1.0,1.0,12,6.511745452880859,144
2462,4275,1,0,18,24,15.0,12.0,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,350,0,31.0,107.0,1.0,1.0,0,5.857933044433594,0
2463,4276,1,0,14,28,5.0,9.0,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,769,0,34.0,81.0,1.0,1.0,8,6.6450910568237305,64
2464,4278,1,0,12,26,0.0,6.0,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,650,0,26.0,85.0,1.0,1.0,8,6.476972579956055,64
2465,4279,1,0,9,30,,4.0,139895,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,751,0,34.0,72.0,1.0,0.0,15,6.621405601501465,225
2466,4280,1,0,10,27,,4.0,107087,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,356,0,23.0,,1.0,0.0,11,5.8749308586120605,121
2467,4281,1,0,9,24,,4.0,104102,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,250,0,14.0,,1.0,0.0,9,5.521461009979248,81
2468,4282,1,0,12,28,7.0,6.0,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,401,0,35.0,86.0,6.0,1.0,10,5.993961334228516,100
2469,4283,1,0,11,25,7.0,6.0,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,425,0,38.0,,1.0,1.0,8,6.052089214324951,64
2470,4284,1,0,9,25,7.0,6.0,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,287,0,26.0,,1.0,1.0,10,5.659482002258301,100
2471,4285,1,0,13,26,6.0,12.0,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,309,1,18.0,,1.0,1.0,7,5.733341217041016,49
2472,4286,1,0,14,24,6.0,12.0,76585,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,578,0,21.0,,1.0,0.0,4,6.359573841094971,16
2473,4288,1,0,16,30,7.0,8.0,118905,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,438,0,29.0,,1.0,0.0,8,6.082219123840332,64
2474,4289,1,0,12,31,8.0,12.0,572299,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,450,0,38.0,68.0,1.0,0.0,13,6.10924768447876,169
2475,4290,1,0,17,28,,15.0,438085,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,173,1,36.0,115.0,1.0,1.0,5,5.153291702270508,25
2476,4294,1,0,16,27,8.0,9.0,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,529,1,19.0,,1.0,0.0,5,6.270988464355469,25
2477,4295,1,0,12,30,8.0,,118905,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,482,0,27.0,,5.0,0.0,12,6.177944183349609,144
2478,4296,1,0,12,27,8.0,,78509,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,833,0,18.0,,1.0,0.0,9,6.725033760070801,81
2479,4297,1,0,12,34,,6.0,112480,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,260,0,22.0,95.0,6.0,0.0,16,5.5606818199157715,256
2480,4298,1,0,12,25,,3.0,75607,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,279,0,22.0,,6.0,1.0,7,5.631211757659912,49
2481,4301,1,0,13,25,,,75607,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,350,0,29.0,,1.0,1.0,6,5.857933044433594,36
2482,4302,1,0,11,24,5.0,11.0,82135,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,145,0,20.0,,1.0,1.0,7,4.976733684539795,49
2483,4304,1,0,10,27,,12.0,81081,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,230,0,26.0,,1.0,1.0,11,5.438079357147217,121
2484,4305,1,0,15,24,,12.0,79093,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,450,0,14.0,,5.0,1.0,3,6.10924768447876,9
2485,4307,1,0,16,25,12.0,12.0,89271,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,385,0,31.0,87.0,6.0,1.0,3,5.953243255615234,9
2486,4308,1,0,17,34,13.0,12.0,103511,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,817,0,42.0,116.0,1.0,1.0,11,6.705638885498047,121
2487,4309,1,0,16,30,13.0,12.0,119965,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,962,0,37.0,95.0,1.0,1.0,8,6.869014263153076,64
2488,4310,1,0,13,28,14.0,12.0,91831,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,408,0,32.0,94.0,1.0,1.0,9,6.011267185211182,81
2489,4311,1,0,16,25,14.0,12.0,89271,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,526,0,29.0,,6.0,1.0,3,6.26530122756958,9
2490,4312,1,0,13,24,14.0,10.0,89271,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,578,0,35.0,,1.0,1.0,5,6.359573841094971,25
2491,4313,1,0,14,28,6.0,10.0,91831,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,620,0,45.0,96.0,1.0,1.0,8,6.4297194480896,64
2492,4317,0,1,12,25,7.0,12.0,104102,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,230,0,29.0,99.0,6.0,1.0,7,5.438079357147217,49
2493,4318,0,1,11,30,2.0,5.0,118905,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,580,0,33.0,,1.0,1.0,13,6.363028049468994,169
2494,4319,0,1,18,32,6.0,12.0,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1155,0,45.0,106.0,6.0,1.0,8,7.051855564117432,64
2495,4320,0,1,12,28,,,92784,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,380,0,24.0,,1.0,0.0,10,5.940171241760254,100
2496,4322,0,1,16,27,10.0,12.0,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,616,0,26.0,,6.0,1.0,5,6.42324686050415,25
2497,4324,0,1,12,28,10.0,8.0,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,450,0,28.0,,1.0,0.0,10,6.10924768447876,100
2498,4325,0,1,12,25,10.0,8.0,76585,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,425,0,30.0,,1.0,0.0,7,6.052089214324951,49
2499,4326,0,1,12,28,8.0,2.0,92784,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,500,0,36.0,85.0,1.0,0.0,10,6.214608192443848,100
2500,4328,0,1,12,25,12.0,12.0,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,713,0,16.0,,1.0,1.0,7,6.569481372833252,49
2501,4329,0,1,12,25,4.0,12.0,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,750,0,32.0,100.0,1.0,1.0,7,6.620073318481445,49
2502,4330,0,1,15,24,4.0,12.0,425871,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,323,1,37.0,92.0,1.0,1.0,3,5.777652263641357,9
2503,4333,0,1,13,28,8.0,12.0,417415,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1038,0,38.0,101.0,1.0,0.0,9,6.945051193237305,81
2504,4334,0,1,16,25,16.0,15.0,365200,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,491,0,30.0,104.0,1.0,1.0,3,6.196444034576416,9
2505,4335,0,1,13,29,10.0,12.0,490767,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,525,0,37.0,88.0,6.0,1.0,10,6.263398170471191,100
2506,4337,0,1,11,29,5.0,5.0,118905,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,388,0,26.0,,1.0,1.0,12,5.961005210876465,144
2507,4338,0,1,10,26,12.0,2.0,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,460,0,21.0,,1.0,1.0,10,6.131226539611816,100
2508,4342,0,1,15,24,5.0,8.0,76585,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,400,0,22.0,,6.0,0.0,3,5.991464614868164,9
2509,4343,0,1,15,27,9.0,16.0,78509,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,737,0,31.0,97.0,1.0,1.0,6,6.602587699890137,36
2510,4345,0,1,14,26,6.0,10.0,78509,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,599,0,34.0,83.0,5.0,1.0,6,6.395261764526367,36
2511,4351,0,0,18,33,18.0,18.0,127041,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1131,0,43.0,71.0,4.0,1.0,9,7.030857563018799,81
2512,4355,0,1,14,25,,,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,601,0,30.0,100.0,6.0,1.0,5,6.398594856262207,25
2513,4356,0,1,10,26,,11.0,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,298,0,22.0,,6.0,0.0,10,5.697093486785889,100
2514,4357,0,1,12,27,,,78509,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,235,0,39.0,96.0,6.0,1.0,9,5.459585666656494,81
2515,4358,0,1,13,25,,,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,220,1,20.0,113.0,1.0,1.0,6,5.393627643585205,36
2516,4359,0,1,8,26,,11.0,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,697,0,26.0,,1.0,0.0,12,6.546785354614258,144
2517,4360,0,1,9,24,,11.0,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,542,0,20.0,,6.0,0.0,9,6.295266151428223,81
2518,4361,0,1,12,25,,8.0,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,250,0,29.0,,6.0,1.0,7,5.521461009979248,49
2519,4364,0,1,16,26,12.0,12.0,438085,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,400,0,39.0,117.0,4.0,0.0,4,5.991464614868164,16
